"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"1400000US12057011712","Census Tract 117.12, Hillsborough County, Florida","5738","4498","3373","407","20","164","8","526","1240","1193","55","52","45","0","980","4","7","2","45","0","0","0","0","2","1","37","8","1","0","18","0","0","6","0","4","0","0","0","0","0","0","0","0","0","0","0","10","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057011713","Census Tract 117.13, Hillsborough County, Florida","4975","4140","2676","495","29","510","7","423","835","808","60","47","34","0","595","9","2","4","44","0","0","3","0","5","5","27","5","2","0","4","1","0","6","4","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057011714","Census Tract 117.14, Hillsborough County, Florida","1834","1519","1127","127","0","142","1","122","315","304","15","13","25","3","228","0","3","0","12","3","1","0","0","0","1","11","2","2","0","2","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057011715","Census Tract 117.15, Hillsborough County, Florida","2566","1578","787","163","8","125","0","495","988","962","29","10","13","0","856","2","5","0","40","0","0","0","0","1","6","23","1","1","1","12","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US12057011716","Census Tract 117.16, Hillsborough County, Florida","5371","3903","2049","669","25","452","4","704","1468","1396","72","36","34","0","1170","9","9","0","56","3","0","2","0","4","1","64","12","0","2","35","2","0","3","6","2","0","0","0","1","0","1","0","0","0","0","0","8","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057011802","Census Tract 118.02, Hillsborough County, Florida","6810","3891","2446","183","30","159","0","1073","2919","2871","19","26","9","2","2696","0","0","0","100","0","0","8","0","6","5","47","0","2","0","37","0","0","4","0","3","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057011804","Census Tract 118.04, Hillsborough County, Florida","5727","3476","1687","204","19","469","4","1093","2251","2197","34","25","19","4","2012","2","5","0","87","0","0","0","2","3","4","47","7","0","1","28","0","0","4","0","7","0","0","0","0","0","0","0","0","0","0","0","6","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US12057011805","Census Tract 118.05, Hillsborough County, Florida","3322","2472","1310","497","8","262","1","394","850","834","46","29","26","1","683","4","8","1","33","0","0","0","2","1","0","15","1","2","0","6","0","0","0","0","3","0","1","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057011806","Census Tract 118.06, Hillsborough County, Florida","3608","2199","971","363","11","90","1","763","1409","1386","20","7","8","0","1243","1","4","3","91","0","1","7","0","1","0","20","7","1","0","4","2","0","3","0","0","0","0","1","0","0","1","0","0","0","1","0","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057011905","Census Tract 119.05, Hillsborough County, Florida","1468","942","579","103","7","18","0","235","526","505","3","4","8","4","441","2","0","0","36","0","0","4","0","0","3","15","0","0","0","8","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US12057011907","Census Tract 119.07, Hillsborough County, Florida","3164","2416","1366","353","12","262","1","422","748","716","51","17","27","3","569","7","3","0","33","0","0","0","6","0","0","26","6","2","0","12","0","0","4","0","1","0","0","0","0","0","0","0","0","1","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US12057011908","Census Tract 119.08, Hillsborough County, Florida","2202","1534","661","395","13","39","1","425","668","653","17","16","0","2","536","2","19","2","57","0","0","1","0","1","0","12","1","4","1","2","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057011909","Census Tract 119.09, Hillsborough County, Florida","3647","2439","1448","241","35","149","1","565","1208","1179","38","24","7","0","1066","4","6","6","27","0","0","0","1","0","0","28","2","0","0","19","0","0","6","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057011910","Census Tract 119.10, Hillsborough County, Florida","4405","2600","1424","246","28","65","3","834","1805","1754","49","20","12","0","1600","0","6","0","63","0","0","0","0","4","0","38","6","0","0","15","2","0","6","0","7","0","0","0","0","0","2","0","0","0","0","0","13","5","0","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057011911","Census Tract 119.11, Hillsborough County, Florida","5818","4091","2129","865","38","140","0","919","1727","1678","64","32","17","3","1468","0","4","0","80","0","0","10","0","0","0","31","5","1","0","15","0","0","6","1","1","0","0","0","2","0","0","0","0","0","0","0","18","0","0","16","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012001","Census Tract 120.01, Hillsborough County, Florida","2778","2461","998","1163","15","56","0","229","317","294","43","10","3","1","202","1","0","3","22","0","0","3","1","3","2","11","2","0","0","6","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","6","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","6","0","6","0","0","0","0","0","0",
"1400000US12057012002","Census Tract 120.02, Hillsborough County, Florida","4014","3357","1302","1588","29","39","0","399","657","623","67","43","8","0","418","21","4","0","38","3","0","13","2","3","3","33","14","0","0","10","1","0","5","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0",
"1400000US12057012103","Census Tract 121.03, Hillsborough County, Florida","7276","6127","2603","1902","42","843","11","726","1149","1091","123","56","39","5","747","12","13","0","86","4","0","3","0","1","2","50","15","3","0","20","4","0","3","0","1","0","3","0","0","0","1","0","0","0","0","0","8","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012106","Census Tract 121.06, Hillsborough County, Florida","5327","4672","3393","722","24","254","0","279","655","623","42","92","31","1","415","11","3","0","20","0","0","5","0","0","3","31","8","4","0","9","6","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012107","Census Tract 121.07, Hillsborough County, Florida","4886","4206","2668","943","35","71","5","484","680","655","70","65","20","0","431","10","2","0","41","1","0","10","3","2","0","23","6","0","0","8","1","0","1","3","1","0","0","0","2","1","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012108","Census Tract 121.08, Hillsborough County, Florida","3487","3010","1985","515","16","127","0","367","477","437","40","35","29","0","295","4","3","0","20","1","0","2","0","7","1","33","3","2","1","12","4","2","6","2","0","0","0","0","0","1","0","0","0","0","0","0","7","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012109","Census Tract 121.09, Hillsborough County, Florida","3130","2539","1339","781","30","52","0","337","591","572","69","47","17","2","400","1","1","2","25","1","0","0","4","2","1","18","5","0","0","8","2","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012110","Census Tract 121.10, Hillsborough County, Florida","5305","4142","2292","841","51","77","3","878","1163","1119","46","55","22","0","898","11","6","5","71","0","0","5","0","0","0","42","6","7","1","11","2","0","14","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012206","Census Tract 122.06, Hillsborough County, Florida","6320","5341","3579","1014","20","324","18","386","979","929","68","73","70","0","663","2","16","0","35","0","0","2","0","0","0","46","7","3","2","13","3","0","13","0","0","0","0","0","1","1","3","0","0","0","0","0","4","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012207","Census Tract 122.07, Hillsborough County, Florida","7173","6104","4371","876","28","250","3","576","1069","1016","64","87","46","0","735","13","10","0","46","1","0","2","6","6","0","48","12","3","0","18","0","0","11","1","0","0","0","0","0","0","3","0","0","0","0","0","5","1","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012208","Census Tract 122.08, Hillsborough County, Florida","6820","5803","4187","829","22","398","3","364","1017","981","86","81","55","0","674","14","15","1","42","0","0","4","3","4","2","31","2","6","0","10","3","0","2","1","5","0","0","0","1","1","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012209","Census Tract 122.09, Hillsborough County, Florida","5150","4389","2949","620","24","465","0","331","761","719","74","60","45","0","463","2","10","0","46","0","0","7","1","6","5","34","7","0","0","7","4","0","6","0","10","0","0","0","0","0","0","0","0","0","0","0","8","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012210","Census Tract 122.10, Hillsborough County, Florida","5297","4469","2976","678","23","246","1","545","828","763","84","69","16","4","536","15","5","1","30","0","0","1","0","2","0","47","11","3","0","14","0","0","8","0","8","0","0","0","2","1","0","0","0","0","0","0","17","0","0","16","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US12057012211","Census Tract 122.11, Hillsborough County, Florida","2002","1970","1199","745","5","6","3","12","32","32","6","1","4","0","18","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012212","Census Tract 122.12, Hillsborough County, Florida","4677","3931","1694","1491","12","149","4","581","746","701","111","32","41","1","425","14","5","2","63","0","0","5","1","1","0","33","4","5","0","8","1","0","6","2","3","0","0","0","3","0","1","0","0","0","0","0","11","0","1","7","0","2","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US12057012213","Census Tract 122.13, Hillsborough County, Florida","4965","4205","2798","755","21","237","9","385","760","714","85","57","34","1","467","10","3","2","41","0","0","5","4","1","4","43","10","5","0","13","0","0","9","2","1","0","0","0","0","0","1","1","0","1","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012301","Census Tract 123.01, Hillsborough County, Florida","6611","5585","3721","911","32","373","11","537","1026","982","83","53","43","4","713","8","6","10","50","2","0","3","0","7","0","41","9","5","0","16","1","0","4","0","3","0","0","0","3","0","0","0","0","0","0","0","3","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012303","Census Tract 123.03, Hillsborough County, Florida","3419","2843","1984","531","9","53","0","266","576","534","59","40","25","0","366","5","2","0","30","0","0","7","0","0","0","34","6","8","0","8","0","0","2","2","5","0","0","0","3","0","0","0","0","0","0","0","8","0","0","3","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012304","Census Tract 123.04, Hillsborough County, Florida","5117","4112","2458","722","36","183","4","709","1005","965","60","57","24","0","757","2","3","0","56","0","0","0","2","0","4","28","0","0","0","9","0","0","13","0","1","0","0","0","4","0","0","0","0","0","0","1","11","2","0","7","0","0","0","0","0","0","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US12057012401","Census Tract 124.01, Hillsborough County, Florida","5378","4473","2716","79","314","77","0","1287","905","884","27","70","10","1","761","0","1","1","4","0","0","6","1","2","0","20","0","0","0","6","0","1","6","2","3","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012402","Census Tract 124.02, Hillsborough County, Florida","2667","2160","1371","44","136","17","3","589","507","498","14","31","2","2","432","0","3","1","4","0","1","3","1","4","0","9","0","3","1","0","0","0","1","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012403","Census Tract 124.03, Hillsborough County, Florida","6481","5130","3671","331","70","58","3","997","1351","1303","38","57","28","3","1128","5","0","0","30","0","0","4","1","5","4","37","4","2","0","16","0","0","10","2","1","0","0","0","0","2","0","0","0","0","0","0","11","1","0","7","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012501","Census Tract 125.01, Hillsborough County, Florida","3953","3291","2433","167","50","38","1","602","662","647","25","48","21","0","523","0","0","0","13","1","0","14","0","2","0","14","2","0","0","1","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012503","Census Tract 125.03, Hillsborough County, Florida","4550","4086","3267","361","22","156","2","278","464","432","15","55","18","0","321","2","0","0","7","1","0","4","0","5","4","25","0","5","0","7","0","0","5","7","1","0","0","0","0","0","0","0","0","0","0","0","7","0","1","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012504","Census Tract 125.04, Hillsborough County, Florida","3156","2762","2400","133","8","82","2","137","394","384","26","42","25","0","274","2","1","0","9","0","0","2","0","2","1","9","0","0","0","3","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US12057012600","Census Tract 126, Hillsborough County, Florida","5697","4950","2658","1255","29","74","9","925","747","729","65","68","16","1","522","12","1","2","36","2","0","2","1","1","0","15","4","1","0","6","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012701","Census Tract 127.01, Hillsborough County, Florida","6502","4996","2735","532","89","74","1","1565","1506","1466","72","68","24","0","1249","4","3","0","30","0","0","11","0","0","5","34","7","2","4","5","0","0","11","0","3","0","0","0","2","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US12057012702","Census Tract 127.02, Hillsborough County, Florida","3668","2988","2319","210","29","29","4","397","680","660","31","45","21","4","543","0","0","0","9","0","0","4","0","0","3","14","3","3","0","2","0","0","3","1","1","0","0","0","1","0","0","0","0","0","0","0","6","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012800","Census Tract 128, Hillsborough County, Florida","4178","3470","2608","267","25","21","2","547","708","694","27","52","19","3","567","3","2","0","13","0","0","8","0","0","0","14","6","1","0","2","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057012900","Census Tract 129, Hillsborough County, Florida","3215","2807","693","1561","5","9","1","538","408","387","44","7","4","0","316","6","2","0","6","0","0","2","0","0","0","20","6","0","0","11","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US12057013001","Census Tract 130.01, Hillsborough County, Florida","4065","3458","2739","232","22","46","0","419","607","574","40","46","11","0","450","2","0","0","15","0","0","6","0","2","2","26","8","2","0","5","3","0","3","0","0","0","0","0","5","0","0","0","0","0","0","0","7","0","0","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013002","Census Tract 130.02, Hillsborough County, Florida","5514","4600","3177","454","41","122","5","801","914","883","40","75","27","0","719","4","2","0","12","0","0","0","1","3","0","30","6","0","0","14","0","0","3","4","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013003","Census Tract 130.03, Hillsborough County, Florida","4461","3426","2392","496","38","103","5","392","1035","1018","48","50","10","2","892","3","3","0","8","0","0","0","0","2","0","8","0","0","0","4","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","9","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013004","Census Tract 130.04, Hillsborough County, Florida","4158","3332","1822","816","56","29","6","603","826","809","24","45","11","1","694","10","2","0","3","1","0","10","0","6","2","15","7","0","0","0","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013100","Census Tract 131, Hillsborough County, Florida","2781","2386","1981","118","20","11","4","252","395","387","14","48","13","4","289","3","0","0","5","0","0","11","0","0","0","6","1","0","0","3","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013203","Census Tract 132.03, Hillsborough County, Florida","3345","2834","2220","298","10","114","5","187","511","474","30","40","19","3","350","4","0","0","26","0","0","1","0","1","0","34","4","1","0","15","5","0","5","0","4","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013204","Census Tract 132.04, Hillsborough County, Florida","3779","3358","2680","292","7","87","0","292","421","389","23","25","21","0","298","2","1","0","14","1","0","1","2","1","0","31","9","2","1","12","1","0","4","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013205","Census Tract 132.05, Hillsborough County, Florida","8547","7342","5509","907","61","412","2","451","1205","1138","85","100","86","0","787","9","13","0","49","0","0","1","2","6","0","52","16","0","0","13","6","0","2","9","4","0","0","0","0","0","1","0","0","1","0","0","15","0","0","13","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013206","Census Tract 132.06, Hillsborough County, Florida","5213","4376","3399","536","26","236","0","179","837","779","55","61","81","2","534","7","11","2","22","0","0","3","0","0","1","53","9","1","0","17","1","0","13","0","8","2","1","0","0","0","1","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013207","Census Tract 132.07, Hillsborough County, Florida","4660","4091","3407","270","13","151","2","248","569","529","46","52","28","1","371","2","6","0","16","0","0","2","1","2","2","38","6","3","0","21","0","0","0","0","4","0","0","0","4","0","0","0","0","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013208","Census Tract 132.08, Hillsborough County, Florida","4998","4435","3944","175","8","191","5","112","563","528","30","101","70","5","296","0","2","0","7","0","3","7","4","3","0","34","2","0","0","3","4","0","11","6","6","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013305","Census Tract 133.05, Hillsborough County, Florida","5027","4334","3578","316","14","271","4","151","693","650","62","38","45","4","457","3","7","0","25","0","0","3","0","6","0","39","2","2","0","11","5","0","9","0","0","2","0","0","6","0","1","1","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013307","Census Tract 133.07, Hillsborough County, Florida","3977","3409","1972","898","8","169","2","360","568","545","82","38","13","0","370","6","1","0","33","0","0","2","0","0","0","22","5","1","0","9","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013310","Census Tract 133.10, Hillsborough County, Florida","2745","2274","1452","501","9","94","1","217","471","457","36","22","23","0","329","0","8","3","30","0","3","0","0","1","2","8","0","0","0","3","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","1","5","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US12057013311","Census Tract 133.11, Hillsborough County, Florida","3197","2695","1895","379","15","104","5","297","502","482","54","49","20","4","318","1","10","0","20","0","0","2","0","1","3","15","7","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013312","Census Tract 133.12, Hillsborough County, Florida","5371","4433","2760","693","32","513","5","430","938","890","62","41","65","2","641","0","10","1","61","0","0","2","1","4","0","42","4","5","0","16","1","0","5","1","5","0","0","0","5","0","0","0","0","0","0","0","6","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013313","Census Tract 133.13, Hillsborough County, Florida","4916","4204","3288","420","22","173","1","300","712","675","55","40","49","0","491","4","5","0","29","0","0","0","0","2","0","31","3","1","0","6","0","0","14","0","6","0","0","0","0","0","1","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013314","Census Tract 133.14, Hillsborough County, Florida","2976","2527","1852","395","8","70","0","202","449","432","30","47","16","0","332","0","0","2","2","0","0","1","0","2","0","14","3","1","0","3","0","0","4","1","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013315","Census Tract 133.15, Hillsborough County, Florida","5677","4952","2692","1324","19","449","0","468","725","681","102","55","53","0","380","15","18","2","34","8","0","5","8","0","1","33","2","7","0","19","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US12057013316","Census Tract 133.16, Hillsborough County, Florida","2674","2241","927","862","8","51","2","391","433","396","54","18","8","0","251","12","7","0","39","0","0","2","2","2","1","36","2","3","0","21","0","0","4","0","2","3","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013317","Census Tract 133.17, Hillsborough County, Florida","2611","2279","1268","627","5","138","0","241","332","307","59","18","16","2","168","7","7","5","19","0","0","4","0","1","1","19","8","6","0","2","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","6","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013319","Census Tract 133.19, Hillsborough County, Florida","5614","4737","2702","1152","18","452","11","402","877","836","113","61","61","3","504","12","9","0","60","0","0","0","9","3","1","36","17","5","0","8","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013320","Census Tract 133.20, Hillsborough County, Florida","4675","3977","2138","919","33","402","3","482","698","657","96","32","47","3","394","16","17","0","43","0","0","8","0","1","0","37","7","1","0","6","1","0","13","0","4","3","0","0","2","0","0","0","0","0","0","0","4","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013322","Census Tract 133.22, Hillsborough County, Florida","7190","5918","3568","1414","15","339","0","582","1272","1177","142","85","56","6","776","10","11","3","68","0","0","9","1","7","3","84","30","2","0","27","0","0","18","1","6","0","0","0","0","0","0","0","0","0","0","0","11","2","0","7","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013323","Census Tract 133.23, Hillsborough County, Florida","10885","9027","4361","2526","72","941","13","1114","1858","1752","211","82","54","11","1218","29","11","4","115","0","0","5","1","9","2","91","21","9","0","31","6","0","10","2","2","2","0","0","7","0","1","0","0","0","0","0","15","0","0","13","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013406","Census Tract 134.06, Hillsborough County, Florida","1339","1123","877","90","7","19","3","127","216","196","11","27","1","0","144","1","2","0","5","0","0","3","0","2","0","16","5","1","0","3","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013407","Census Tract 134.07, Hillsborough County, Florida","7040","6064","4843","695","21","225","7","273","976","923","65","96","97","3","625","2","11","0","14","2","0","4","1","3","0","43","11","0","0","13","0","0","7","1","8","0","0","0","0","1","2","0","0","0","0","0","8","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"1400000US12057013409","Census Tract 134.09, Hillsborough County, Florida","4785","4167","3396","364","44","216","4","143","618","588","67","58","33","0","389","24","2","0","12","0","0","1","0","2","0","28","8","4","0","4","0","0","10","0","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013410","Census Tract 134.10, Hillsborough County, Florida","4872","4022","2282","1003","16","94","1","626","850","795","91","32","48","0","551","10","10","0","43","0","0","4","0","6","0","55","13","0","0","21","3","0","8","0","2","0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US12057013411","Census Tract 134.11, Hillsborough County, Florida","2920","2483","2064","161","14","69","4","171","437","410","14","51","35","3","282","5","6","0","6","0","0","5","1","2","0","26","1","0","0","3","3","0","2","0","6","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
