"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"1400000US22033004516","Census Tract 45.16, East Baton Rouge Parish, Louisiana","4070","3792","2834","680","13","158","2","105","278","264","28","36","28","3","147","9","5","0","8","0","0","0","0","0","0","14","7","0","0","0","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22033004602","Census Tract 46.02, East Baton Rouge Parish, Louisiana","6500","6238","2635","3497","19","54","5","28","262","235","52","60","8","0","89","10","3","0","9","0","0","1","1","1","1","19","14","0","2","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","8","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22033004603","Census Tract 46.03, East Baton Rouge Parish, Louisiana","6383","6131","2408","3576","8","84","3","52","252","236","66","23","10","0","119","10","0","0","8","0","0","0","0","0","0","16","3","0","0","5","0","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22033004605","Census Tract 46.05, East Baton Rouge Parish, Louisiana","7286","6917","4122","2643","8","90","1","53","369","355","54","87","44","0","133","10","10","0","11","0","0","1","0","5","0","13","5","0","0","3","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22033004606","Census Tract 46.06, East Baton Rouge Parish, Louisiana","5898","5605","3142","2304","11","95","0","53","293","279","46","64","25","0","128","7","5","0","4","0","0","0","0","0","0","14","0","1","0","3","1","0","5","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22033004700","Census Tract 47, East Baton Rouge Parish, Louisiana","5448","5225","3659","1499","19","6","0","42","223","217","40","75","5","0","78","7","1","0","7","0","0","4","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22033004800","Census Tract 48, East Baton Rouge Parish, Louisiana","4048","3799","3011","515","3","220","1","49","249","238","29","45","33","0","106","1","8","0","11","0","0","1","0","3","1","10","0","0","0","7","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22033004900","Census Tract 49, East Baton Rouge Parish, Louisiana","4550","4263","3666","315","9","239","0","34","287","273","19","41","29","1","174","2","2","0","4","0","0","0","1","0","0","14","3","0","0","4","0","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22033005000","Census Tract 50, East Baton Rouge Parish, Louisiana","3112","2874","2589","159","5","86","2","33","238","214","29","47","19","0","111","2","0","0","6","0","0","0","0","0","0","22","7","3","0","5","3","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22033005100","Census Tract 51, East Baton Rouge Parish, Louisiana","3228","3060","1193","1756","0","75","0","36","168","160","34","23","15","0","76","4","2","1","4","0","0","0","0","1","0","6","3","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22033005200","Census Tract 52, East Baton Rouge Parish, Louisiana","1882","1823","520","1227","9","32","1","34","59","56","21","6","3","2","12","4","0","0","6","0","0","0","0","2","0","3","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22033005300","Census Tract 53, East Baton Rouge Parish, Louisiana","3221","3116","633","2398","9","33","11","32","105","96","33","17","4","2","13","13","5","3","6","0","0","0","0","0","0","7","3","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22033980000","Census Tract 9800, East Baton Rouge Parish, Louisiana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22035000100","Census Tract 1, East Carroll Parish, Louisiana","2532","2465","835","1594","0","15","0","21","67","48","20","18","2","1","2","1","0","0","1","0","0","0","2","0","1","7","1","0","0","3","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","10","4","1","0","0","1","2","2","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"1400000US22035000200","Census Tract 2, East Carroll Parish, Louisiana","2752","2705","1182","1503","3","4","0","13","47","37","1","16","3","0","13","1","0","0","0","0","0","0","0","0","3","9","1","0","0","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US22035000300","Census Tract 3, East Carroll Parish, Louisiana","2175","2129","37","2091","0","0","0","1","46","40","30","3","0","0","5","1","0","0","0","0","0","0","0","0","1","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US22037951300","Census Tract 9513, East Feliciana Parish, Louisiana","2670","2600","1272","1301","1","6","0","20","70","58","14","29","1","0","12","0","0","0","0","0","0","2","0","0","0","10","5","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0",
"1400000US22037951400","Census Tract 9514, East Feliciana Parish, Louisiana","3462","3351","1658","1638","10","10","6","29","111","102","13","43","5","0","19","15","2","0","1","0","0","1","2","1","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","3","0","0","0","3","0","0","0","0",
"1400000US22037951501","Census Tract 9515.01, East Feliciana Parish, Louisiana","1220","1148","910","220","0","5","2","11","72","57","6","27","0","0","23","0","0","0","1","0","0","0","0","0","0","14","1","0","0","4","2","0","0","0","1","0","0","0","3","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0",
"1400000US22037951502","Census Tract 9515.02, East Feliciana Parish, Louisiana","7109","6919","4561","2237","33","5","1","82","190","175","53","50","14","0","44","8","3","0","2","0","0","0","0","1","0","12","6","1","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","1","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22037951600","Census Tract 9516, East Feliciana Parish, Louisiana","5078","4921","3115","1743","17","22","2","22","157","150","31","47","9","0","56","4","2","0","1","0","0","0","0","0","0","5","0","0","0","0","1","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22039950101","Census Tract 9501.01, Evangeline Parish, Louisiana","2791","2710","2538","134","6","6","0","26","81","76","14","22","3","0","35","1","0","0","0","0","0","1","0","0","0","5","3","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22039950102","Census Tract 9501.02, Evangeline Parish, Louisiana","3869","3743","3151","178","7","19","1","387","126","121","15","47","13","0","45","1","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US22039950200","Census Tract 9502, Evangeline Parish, Louisiana","1828","1762","1666","77","5","6","0","8","66","59","10","19","2","0","28","0","0","0","0","0","0","0","0","0","0","7","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22039950301","Census Tract 9503.01, Evangeline Parish, Louisiana","1089","1026","803","196","3","0","0","24","63","63","27","3","0","0","22","2","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22039950302","Census Tract 9503.02, Evangeline Parish, Louisiana","3453","3328","2502","413","11","51","0","351","125","117","50","22","7","0","28","0","0","1","9","0","0","0","0","0","0","8","3","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22039950401","Census Tract 9504.01, Evangeline Parish, Louisiana","3038","2888","1477","1370","3","14","0","24","150","135","82","25","5","4","5","7","0","0","6","0","0","1","0","0","0","13","4","0","0","6","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US22039950402","Census Tract 9504.02, Evangeline Parish, Louisiana","2986","2866","2490","347","8","4","0","17","120","111","52","20","0","0","35","1","0","3","0","0","0","0","0","0","0","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22039950500","Census Tract 9505, Evangeline Parish, Louisiana","2757","2673","697","1950","3","6","0","17","84","77","51","7","0","0","9","2","1","0","7","0","0","0","0","0","0","5","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22039950600","Census Tract 9506, Evangeline Parish, Louisiana","3169","3030","932","2047","3","41","0","7","139","130","103","14","0","2","4","6","0","0","1","0","0","0","0","0","0","6","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22039950700","Census Tract 9507, Evangeline Parish, Louisiana","3486","3365","2707","600","5","28","0","25","121","114","19","20","13","0","61","1","0","0","0","0","0","0","0","0","0","4","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22039950800","Census Tract 9508, Evangeline Parish, Louisiana","3884","3790","2391","1352","3","8","1","35","94","91","28","8","7","0","39","0","0","2","6","0","0","0","1","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22041950100","Census Tract 9501, Franklin Parish, Louisiana","3818","3723","3261","437","10","7","0","8","95","91","22","35","2","0","25","4","0","0","2","0","0","0","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22041950200","Census Tract 9502, Franklin Parish, Louisiana","4353","4255","2898","1330","4","1","0","22","98","82","25","35","3","0","15","1","0","0","2","1","0","0","0","0","0","10","0","4","0","0","0","0","3","1","0","0","0","0","0","0","2","0","0","0","0","0","5","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US22041950300","Census Tract 9503, Franklin Parish, Louisiana","5286","5116","1419","3633","12","26","0","26","170","159","106","23","2","0","14","7","0","0","5","2","0","0","0","0","0","9","5","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1400000US22041950400","Census Tract 9504, Franklin Parish, Louisiana","2650","2538","2244","273","0","3","0","18","112","101","10","41","4","0","41","2","0","0","0","2","0","0","1","0","0","3","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","2",
"1400000US22041950500","Census Tract 9505, Franklin Parish, Louisiana","1642","1597","1485","107","5","0","0","0","45","39","4","16","0","0","18","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22041950600","Census Tract 9506, Franklin Parish, Louisiana","2025","1966","1185","774","0","4","0","3","59","51","18","15","2","1","13","2","0","0","0","0","0","0","0","0","0","5","0","0","0","0","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22043020100","Census Tract 201, Grant Parish, Louisiana","2345","2243","2192","12","28","2","1","8","102","93","2","65","3","0","17","1","0","0","5","0","0","0","0","0","0","6","0","0","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22043020200","Census Tract 202, Grant Parish, Louisiana","2930","2747","2339","374","21","2","2","9","183","168","50","59","11","0","42","0","0","0","3","1","0","2","0","0","0","13","10","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22043020300","Census Tract 203, Grant Parish, Louisiana","2510","2431","1141","1278","4","4","0","4","79","73","30","16","0","1","16","4","0","1","5","0","0","0","0","0","0","5","1","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22043020403","Census Tract 204.03, Grant Parish, Louisiana","3824","3628","3517","37","30","7","2","35","196","177","18","96","9","0","49","0","2","0","2","0","1","0","0","0","0","19","3","0","1","0","3","0","9","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22043020404","Census Tract 204.04, Grant Parish, Louisiana","2296","2201","2165","4","18","4","0","10","95","90","8","50","3","1","20","3","0","0","3","1","0","0","0","1","0","5","1","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22043020405","Census Tract 204.05, Grant Parish, Louisiana","2994","2806","2682","59","41","7","0","17","188","173","28","64","13","0","54","0","2","1","4","2","1","3","0","1","0","10","1","0","0","0","2","1","2","0","0","0","0","0","0","2","0","2","0","0","0","0","5","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22043020406","Census Tract 204.06, Grant Parish, Louisiana","5270","5144","3673","1344","64","41","1","21","126","119","10","64","2","2","36","1","0","0","4","0","0","0","0","0","0","7","1","0","0","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045030101","Census Tract 301.01, Iberia Parish, Louisiana","4286","4134","1486","2593","5","18","0","32","152","134","66","23","2","0","27","3","0","0","11","0","0","0","1","0","1","16","6","2","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045030102","Census Tract 301.02, Iberia Parish, Louisiana","2066","1955","1217","692","5","16","0","25","111","102","19","22","6","0","41","5","0","1","8","0","0","0","0","0","0","8","4","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045030201","Census Tract 302.01, Iberia Parish, Louisiana","2722","2608","2257","323","13","6","0","9","114","112","26","13","1","1","64","6","0","0","1","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045030202","Census Tract 302.02, Iberia Parish, Louisiana","3671","3509","2930","520","8","13","0","38","162","153","35","24","9","0","85","0","0","0","0","0","0","0","0","0","0","8","2","0","1","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US22045030301","Census Tract 303.01, Iberia Parish, Louisiana","3735","3516","2429","745","18","262","0","62","219","199","55","23","6","0","111","0","0","0","4","0","0","0","0","0","0","19","11","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045030303","Census Tract 303.03, Iberia Parish, Louisiana","3754","3524","2488","512","26","403","0","95","230","217","56","30","22","8","96","0","1","0","3","0","0","0","0","0","1","13","3","0","0","3","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045030304","Census Tract 303.04, Iberia Parish, Louisiana","2224","2108","1816","123","21","8","0","140","116","113","18","11","5","0","78","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045030401","Census Tract 304.01, Iberia Parish, Louisiana","4068","3771","2823","578","24","29","0","317","297","288","63","26","4","1","174","3","1","0","16","0","0","0","0","0","0","7","3","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045030402","Census Tract 304.02, Iberia Parish, Louisiana","3305","3116","1434","1361","8","258","2","53","189","166","26","17","5","0","99","8","0","0","8","0","0","3","0","0","0","22","9","0","0","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045030500","Census Tract 305, Iberia Parish, Louisiana","4138","3967","2457","1236","22","103","0","149","171","160","57","28","11","0","52","5","2","0","4","0","0","0","1","0","0","11","0","2","0","2","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045030601","Census Tract 306.01, Iberia Parish, Louisiana","1650","1549","1218","254","11","41","0","25","101","90","23","7","11","0","44","1","0","2","1","0","0","1","0","0","0","8","2","1","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045030602","Census Tract 306.02, Iberia Parish, Louisiana","5154","4852","3752","906","23","127","0","44","302","288","38","36","23","2","178","3","0","0","8","0","0","0","0","0","0","13","0","0","0","2","0","0","9","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US22045030700","Census Tract 307, Iberia Parish, Louisiana","3799","3487","2951","455","18","24","0","39","312","301","57","34","13","1","176","12","0","0","5","0","0","3","0","0","0","10","2","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US22045030800","Census Tract 308, Iberia Parish, Louisiana","1819","1781","74","1668","5","21","0","13","38","35","13","8","1","1","3","4","0","0","2","0","0","1","1","1","0","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045030900","Census Tract 309, Iberia Parish, Louisiana","3278","3165","860","2098","4","127","0","76","113","103","44","15","11","0","24","3","0","0","5","0","0","0","0","0","1","9","3","0","1","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045031000","Census Tract 310, Iberia Parish, Louisiana","3009","2880","415","2408","9","29","0","19","129","106","56","3","0","1","9","9","2","1","25","0","0","0","0","0","0","22","10","1","4","1","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US22045031101","Census Tract 311.01, Iberia Parish, Louisiana","3307","3156","1087","1883","14","80","0","92","151","145","68","14","5","3","47","2","0","0","3","0","0","3","0","0","0","6","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045031102","Census Tract 311.02, Iberia Parish, Louisiana","1803","1685","1130","470","10","9","0","66","118","106","26","8","12","2","50","4","0","0","4","0","0","0","0","0","0","10","3","0","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045031200","Census Tract 312, Iberia Parish, Louisiana","3150","2940","1662","1121","8","64","0","85","210","191","35","22","8","0","95","9","2","2","12","0","0","6","0","0","0","14","6","1","0","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","3","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045031301","Census Tract 313.01, Iberia Parish, Louisiana","3743","3550","2658","619","27","160","0","86","193","175","37","23","3","0","100","0","1","0","11","0","0","0","0","0","0","17","2","2","0","9","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045031302","Census Tract 313.02, Iberia Parish, Louisiana","2202","2062","1154","730","12","116","0","50","140","135","59","7","3","0","57","2","0","0","6","0","0","1","0","0","0","5","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045031600","Census Tract 316, Iberia Parish, Louisiana","3046","2892","908","1867","16","29","1","71","154","142","78","7","3","0","28","2","1","0","15","0","0","8","0","0","0","12","4","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22045990000","Census Tract 9900, Iberia Parish, Louisiana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22047952600","Census Tract 9526, Iberville Parish, Louisiana","2368","2321","864","1443","7","5","0","2","47","39","9","9","0","0","12","7","0","0","0","2","0","0","0","0","0","7","2","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22047952701","Census Tract 9527.01, Iberville Parish, Louisiana","2797","2640","2256","347","8","3","0","26","157","144","31","33","1","0","77","0","0","0","0","0","0","0","2","0","0","9","0","0","0","2","0","0","4","1","1","0","0","0","0","0","0","0","0","0","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22047952702","Census Tract 9527.02, Iberville Parish, Louisiana","3091","2986","1329","1577","4","26","3","47","105","99","22","22","6","0","47","1","0","0","1","0","0","0","0","0","0","3","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22047952901","Census Tract 9529.01, Iberville Parish, Louisiana","2759","2645","2304","313","13","0","1","14","114","105","7","32","0","0","55","4","0","1","3","0","0","0","3","0","0","7","1","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22047952902","Census Tract 9529.02, Iberville Parish, Louisiana","2223","2166","595","1563","0","0","3","5","57","51","8","13","0","1","20","5","1","0","0","0","0","0","3","0","0","5","1","0","0","1","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22047953000","Census Tract 9530, Iberville Parish, Louisiana","2006","1936","1114","782","8","0","0","32","70","65","8","14","2","0","32","2","0","0","6","0","0","0","1","0","0","3","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22047953101","Census Tract 9531.01, Iberville Parish, Louisiana","5408","5217","2180","2931","15","19","4","68","191","182","69","16","21","0","50","3","6","0","9","1","0","3","4","0","0","7","3","0","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
